ParentSKU,Site Id,Year,Month,Category Name ID,Unit,Qty,Price,Net Sales calculated,Cash Discount,Amount to Customer,MRP,Pack Size,Pack Unit Id,State,Zone,Master Category,Size,Rank,Date
F0319,MOHALI,2018,3,1,NO,733.0,181,129360,0,129360,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2018-03-01
F0319,MOHALI,2018,4,1,NO,372.0,177,63028,0,63028,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2018-04-01
F0319,MOHALI,2018,5,1,NO,737.0,178,126944,0,126944,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2018-05-01
F0319,MOHALI,2018,6,1,NO,1193.0,178,215212,0,215212,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2018-06-01
F0319,MOHALI,2018,7,1,NO,1596.0,176,273427,0,273427,292.272727272727,350.0,Ml,DL,NORTH,4,350ml,22,2018-07-01
F0319,MOHALI,2018,8,1,NO,643.0,177,109892,0,109892,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2018-08-01
F0319,MOHALI,2018,9,1,NO,677.0,174,115426,0,115426,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2018-09-01
F0319,MOHALI,2018,10,1,NO,624.0,175,105242,0,105242,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2018-10-01
F0319,MOHALI,2018,11,1,NO,906.0,176,156262,0,156262,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2018-11-01
F0319,MOHALI,2018,12,1,NO,377.0,178,65539,0,65539,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2018-12-01
F0319,MOHALI,2019,1,1,NO,1299.0,170,217683,0,217683,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2019-01-01
F0319,MOHALI,2019,2,1,NO,2209.0,175,383881,0,383881,293.33333333333303,350.0,Ml,DL,NORTH,4,350ml,22,2019-02-01
F0319,MOHALI,2019,3,1,NO,2483.0,177,441487,0,441487,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2019-03-01
F0319,MOHALI,2019,4,1,NO,611.0,176,104395,0,104395,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2019-04-01
F0319,MOHALI,2019,5,1,NO,815.0,176,139305,0,139305,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2019-05-01
F0319,MOHALI,2019,6,1,NO,399.0,175,69495,0,69495,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2019-06-01
F0319,MOHALI,2019,7,1,NO,424.0,177,73477,0,73477,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2019-07-01
F0319,MOHALI,2019,8,1,NO,806.0,177,138114,0,138114,295.0,350.0,Ml,DL,North,4,350ml,22,2019-08-01
F0319,MOHALI,2019,9,1,NO,789.0,176,136731,0,136731,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2019-09-01
F0319,MOHALI,2019,10,1,NO,465.0,179,80887,0,80887,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2019-10-01
F0319,MOHALI,2019,11,1,NO,590.0,172,101619,0,101619,295.0,350.0,Ml,DL,North,4,350ml,22,2019-11-01
F0319,MOHALI,2019,12,1,NO,640.0,173,110754,0,110754,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2019-12-01
F0319,MOHALI,2020,1,1,NO,468.0,169,79019,0,79019,295.0,350.0,Ml,DL,NORTH,4,350ml,22,2020-01-01
F0319,MOHALI,2020,2,1,NO,648.0,168,111427,0,111427,295.0,350.0,Ml,DL,North 2,4,350ml,22,2020-02-01
F0319,MUMBAI,2017,4,1,NO,78.0,156,12206,0,13854,255.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-04-01
F0319,MUMBAI,2017,5,1,NO,304.0,152,45810,0,51995,255.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-05-01
F0319,MUMBAI,2017,6,1,NO,192.0,178,34328,0,38962,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-06-01
F0319,MUMBAI,2017,7,1,NO,466.0,159,72382,0,72382,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-07-01
F0319,MUMBAI,2017,8,1,NO,925.0,156,142216,0,142216,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-08-01
F0319,MUMBAI,2017,9,1,NO,390.0,156,59890,0,59890,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-09-01
F0319,MUMBAI,2017,11,1,NO,1035.0,166,172099,0,172099,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-11-01
F0319,MUMBAI,2017,12,1,NO,300.0,172,50957,0,50957,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-12-01
F0319,MUMBAI,2018,1,1,NO,879.0,174,153650,0,153650,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2018-01-01
F0319,MUMBAI,2018,2,1,NO,170.0,174,29632,0,29632,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2018-02-01
F0319,MUMBAI,2018,3,1,NO,231.0,172,38874,0,38874,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2018-03-01
F0319,MUMBAI,2018,4,1,NO,91.0,174,15819,0,15819,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-04-01
F0319,MUMBAI,2018,5,1,NO,119.0,174,20734,0,20734,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-05-01
F0319,MUMBAI,2018,6,1,NO,336.0,173,57145,0,57145,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-06-01
F0319,MUMBAI,2018,7,1,NO,200.0,174,34792,0,34792,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-07-01
F0319,MUMBAI,2018,8,1,NO,182.0,174,31642,0,31642,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-08-01
F0319,MUMBAI,2018,9,1,NO,234.0,172,39417,0,39417,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-09-01
F0319,MUMBAI,2018,10,1,NO,177.0,174,30765,0,30765,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-10-01
F0319,MUMBAI,2018,11,1,NO,88.0,174,15327,0,15327,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-11-01
F0319,MUMBAI,2018,12,1,NO,314.0,173,53374,0,53374,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-12-01
F0319,MUMBAI,2019,1,1,NO,209.0,174,36458,0,36458,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-01-01
F0319,MUMBAI,2019,2,1,NO,108.0,174,18816,0,18816,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-02-01
F0319,MUMBAI,2019,3,1,NO,110.0,174,19138,0,19138,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-03-01
F0319,MUMBAI,2019,4,1,NO,58.0,175,10138,0,10138,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-04-01
F0319,MUMBAI,2019,5,1,NO,301.0,175,51388,0,51388,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-05-01
F0319,MUMBAI,2019,6,1,NO,258.0,172,43598,0,43598,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-06-01
F0319,MUMBAI,2019,7,1,NO,51.0,176,8944,0,8944,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-07-01
F0319,MUMBAI,2019,8,1,NO,169.0,173,29369,0,29369,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-08-01
F0319,MUMBAI,2019,9,1,NO,446.0,168,74195,0,74195,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-09-01
F0319,MUMBAI,2019,11,1,NO,414.0,171,70763,0,70763,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-11-01
F0319,MUMBAI,2019,12,1,NO,288.0,173,48836,0,48836,229.444444444444,350.0,Ml,DL,WEST,4,350ml,22,2019-12-01
F0319,MUMBAI,2020,1,1,NO,667.0,181,118387,0,118387,242.941176470588,350.0,Ml,DL,WEST,4,350ml,22,2020-01-01
F0319,MUMBAI,2020,2,1,NO,339.0,177,60457,0,60457,262.222222222222,350.0,Ml,DL,WEST,4,350ml,22,2020-02-01
F0319,PATNA,2017,4,1,NO,66.0,149,9891,0,11375,255.0,350.0,Ml,DL,EAST,4,350ml,22,2017-04-01
F0319,PATNA,2017,5,1,NO,85.0,183,15442,9,17712,287.0,350.0,Ml,DL,EAST,4,350ml,22,2017-05-01
F0319,PATNA,2017,6,1,NO,146.0,181,26386,0,30344,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-06-01
F0319,PATNA,2017,7,1,NO,138.0,170,23351,0,23351,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-07-01
F0319,PATNA,2017,8,1,NO,144.0,163,23303,0,23303,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-08-01
F0319,PATNA,2017,9,1,NO,2.0,155,311,0,311,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-09-01
F0319,PATNA,2017,11,1,NO,96.0,168,16222,0,16222,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-11-01
F0319,PATNA,2017,12,1,NO,24.0,168,4055,0,4055,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-12-01
F0319,PATNA,2018,1,1,NO,36.0,168,6083,0,6083,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-01-01
F0319,PATNA,2018,2,1,NO,96.0,168,16222,0,16222,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-02-01
F0319,PATNA,2018,3,1,NO,132.0,168,22305,0,22305,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-03-01
F0319,PATNA,2018,5,1,NO,96.0,168,16222,0,16222,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-05-01
F0319,PATNA,2018,6,1,NO,60.0,157,9863,0,9863,275.0,350.0,Ml,DL,EAST,4,350ml,22,2018-06-01
F0319,PATNA,2018,7,1,NO,96.0,168,16222,0,16222,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-07-01
F0319,PATNA,2018,8,1,NO,204.0,168,34471,0,34471,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-08-01
F0319,PATNA,2018,10,1,NO,192.0,168,32444,0,32444,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-10-01
F0319,PATNA,2018,11,1,NO,126.0,165,21199,0,21199,289.285714285714,350.0,Ml,DL,EAST,4,350ml,22,2018-11-01
F0319,PATNA,2018,12,1,NO,12.0,168,2027,0,2027,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-12-01
F0319,PATNA,2019,1,1,NO,228.0,168,38527,0,38527,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-01-01
F0319,PATNA,2019,3,1,NO,192.0,191,36685,0,36685,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-03-01
F0319,PATNA,2019,6,1,NO,72.0,168,12166,0,12166,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-06-01
F0319,PATNA,2019,7,1,NO,45.0,168,7604,0,7604,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-07-01
F0319,PATNA,2019,8,1,NO,48.0,168,8111,0,8111,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-08-01
F0319,PATNA,2019,9,1,NO,69.0,168,11659,0,11659,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-09-01
F0319,PATNA,2019,10,1,NO,36.0,168,6083,0,6083,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-10-01
F0319,PATNA,2019,11,1,NO,201.0,179,35489,0,35489,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-11-01
F0319,PATNA,2019,12,1,NO,82.0,179,14911,0,14911,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-12-01
F0319,PATNA,2020,1,1,NO,48.0,168,8111,0,8111,295.0,350.0,Ml,DL,EAST,4,350ml,22,2020-01-01
F0319,PATNA,2020,2,1,NO,60.0,168,10138,0,10138,295.0,350.0,Ml,DL,EAST,4,350ml,22,2020-02-01
F0319,PUNE,2017,4,1,NO,42.0,157,6552,7,7399,255.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-04-01
F0319,PUNE,2017,5,1,NO,201.0,161,31184,18,35264,266.428571428571,350.0,Ml,DL,WEST1,4,350ml,22,2017-05-01
F0319,PUNE,2017,6,1,NO,204.0,179,35542,6,40286,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-06-01
F0319,PUNE,2017,7,1,NO,312.0,158,48820,0,48820,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-07-01
F0319,PUNE,2017,8,1,NO,235.0,159,36584,0,36584,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-08-01
F0319,PUNE,2017,9,1,NO,147.0,157,23008,0,23008,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-09-01
F0319,PUNE,2017,10,1,NO,102.0,159,15791,0,15791,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-10-01
F0319,PUNE,2017,11,1,NO,292.0,169,48313,0,48313,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-11-01
F0319,PUNE,2017,12,1,NO,122.0,172,20628,0,20628,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2017-12-01
F0319,PUNE,2018,1,1,NO,228.0,170,38408,0,38408,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2018-01-01
F0319,PUNE,2018,2,1,NO,192.0,172,32778,0,32778,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2018-02-01
F0319,PUNE,2018,3,1,NO,289.0,179,50621,0,50621,295.0,350.0,Ml,DL,WEST1,4,350ml,22,2018-03-01
F0319,PUNE,2018,4,1,NO,177.0,172,30137,0,30137,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-04-01
F0319,PUNE,2018,5,1,NO,96.0,174,16732,0,16732,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-05-01
F0319,PUNE,2018,6,1,NO,170.0,180,30579,0,30579,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-06-01
F0319,PUNE,2018,7,1,NO,276.0,173,47378,0,47378,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-07-01
F0319,PUNE,2018,8,1,NO,186.0,179,32933,0,32933,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-08-01
F0319,PUNE,2018,9,1,NO,156.0,168,25858,0,25858,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-09-01
F0319,PUNE,2018,10,1,NO,240.0,171,40458,0,40458,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-10-01
F0319,PUNE,2018,11,1,NO,228.0,171,38374,0,38374,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-11-01
F0319,PUNE,2018,12,1,NO,168.0,173,28612,0,28612,295.0,350.0,Ml,DL,WEST,4,350ml,22,2018-12-01
F0319,PUNE,2019,1,1,NO,488.0,182,89555,0,89555,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-01-01
F0319,PUNE,2019,2,1,NO,276.0,172,46807,0,46807,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-02-01
F0319,PUNE,2019,3,1,NO,348.0,168,58016,0,58016,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-03-01
F0319,PUNE,2019,4,1,NO,156.0,180,27880,0,27880,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-04-01
F0319,PUNE,2019,5,1,NO,270.0,173,45790,0,45790,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-05-01
F0319,PUNE,2019,6,1,NO,192.0,171,32898,0,32898,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-06-01
F0319,PUNE,2019,7,1,NO,255.0,172,44294,0,44294,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-07-01
F0319,PUNE,2019,8,1,NO,288.0,171,49474,0,49474,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-08-01
F0319,PUNE,2019,9,1,NO,132.0,168,22018,0,22018,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-09-01
F0319,PUNE,2019,11,1,NO,385.0,171,66058,0,66058,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-11-01
F0319,PUNE,2019,12,1,NO,336.0,172,57464,0,57464,275.33333333333303,350.0,Ml,DL,WEST,4,350ml,22,2019-12-01
F0319,PUNE,2020,1,1,NO,382.0,184,68717,0,68717,295.0,350.0,Ml,DL,WEST,4,350ml,22,2020-01-01
F0319,PUNE,2020,2,1,NO,221.0,174,38563,0,38563,295.0,350.0,Ml,DL,WEST,4,350ml,22,2020-02-01
F0319,RAIPUR,2017,4,1,NO,384.0,173,65505,39,74612,255.0,350.0,Ml,DL,EAST,4,350ml,22,2017-04-01
F0319,RAIPUR,2017,5,1,NO,72.0,198,14243,23,16238,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-05-01
F0319,RAIPUR,2017,6,1,NO,143.0,201,28287,48,32050,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-06-01
F0319,RAIPUR,2017,7,1,NO,120.0,176,21293,0,21293,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-07-01
F0319,RAIPUR,2017,8,1,NO,384.0,182,69310,0,69310,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-08-01
F0319,RAIPUR,2017,9,1,NO,12.0,185,2226,0,2226,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-09-01
F0319,RAIPUR,2017,10,1,NO,6.0,173,1012,0,1012,275.0,350.0,Ml,DL,EAST,4,350ml,22,2017-10-01
F0319,RAIPUR,2017,11,1,NO,132.0,192,25941,0,25941,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-11-01
F0319,RAIPUR,2017,12,1,NO,156.0,201,31404,0,31404,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-12-01
F0319,RAIPUR,2018,1,1,NO,264.0,192,51250,0,51250,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-01-01
F0319,RAIPUR,2018,2,1,NO,120.0,171,20566,0,20566,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-02-01
F0319,RAIPUR,2018,3,1,NO,168.0,175,29037,0,29037,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-03-01
F0319,RAIPUR,2018,4,1,NO,36.0,168,6083,0,6083,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-04-01
F0319,RAIPUR,2018,5,1,NO,48.0,168,8111,0,8111,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-05-01
F0319,RAIPUR,2018,6,1,NO,12.0,168,2027,0,2027,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-06-01
F0319,RAIPUR,2018,7,1,NO,96.0,171,16510,0,16510,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-07-01
F0319,RAIPUR,2018,8,1,NO,132.0,170,22521,0,22521,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-08-01
F0319,RAIPUR,2018,9,1,NO,96.0,168,16222,0,16222,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-09-01
F0319,RAIPUR,2018,10,1,NO,183.0,171,31301,0,31301,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-10-01
F0319,RAIPUR,2018,11,1,NO,99.0,172,16963,0,16963,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-11-01
F0319,RAIPUR,2019,1,1,NO,120.0,171,20926,0,20926,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-01-01
F0319,RAIPUR,2019,2,1,NO,24.0,168,4055,0,4055,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-02-01
F0319,RAIPUR,2019,3,1,NO,60.0,168,10138,0,10138,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-03-01
F0319,RAIPUR,2019,4,1,NO,120.0,169,20278,0,20278,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-04-01
F0319,RAIPUR,2019,5,1,NO,299.0,178,53366,0,53366,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-05-01
F0319,RAIPUR,2019,6,1,NO,120.0,167,20086,0,20086,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-06-01
F0319,RAIPUR,2019,7,1,NO,96.0,167,16319,0,16319,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-07-01
F0319,RAIPUR,2019,8,1,NO,200.0,169,34038,0,34038,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-08-01
F0319,RAIPUR,2019,9,1,NO,48.0,168,8111,0,8111,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-09-01
F0319,RAIPUR,2019,10,1,NO,98.0,168,16500,0,16500,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-10-01
F0319,RAIPUR,2019,11,1,NO,129.0,168,21828,0,21828,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-11-01
F0319,RAIPUR,2019,12,1,NO,135.0,166,22753,0,22753,295.0,350.0,Ml,DL,WEST,4,350ml,22,2019-12-01
F0319,RAIPUR,2020,1,1,NO,226.0,179,39444,0,39444,295.0,350.0,Ml,DL,WEST,4,350ml,22,2020-01-01
F0319,RAIPUR,2020,2,1,NO,96.0,168,16150,0,16150,295.0,350.0,Ml,DL,WEST,4,350ml,22,2020-02-01
F0319,RANCHI,2017,4,1,NO,144.0,159,22229,48,25164,255.0,350.0,Ml,DL,EAST,4,350ml,22,2017-04-01
F0319,RANCHI,2017,5,1,NO,72.0,185,14053,27,16007,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-05-01
F0319,RANCHI,2017,6,1,NO,144.0,178,24646,98,27728,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-06-01
F0319,RANCHI,2017,8,1,NO,115.0,156,17951,0,17951,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-08-01
F0319,RANCHI,2017,9,1,NO,3.0,161,484,0,484,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-09-01
F0319,RANCHI,2017,10,1,NO,14.0,161,2258,0,2258,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-10-01
F0319,RANCHI,2017,11,1,NO,12.0,168,2031,0,2031,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-11-01
F0319,RANCHI,2017,12,1,NO,21.0,171,3602,0,3602,295.0,350.0,Ml,DL,EAST,4,350ml,22,2017-12-01
F0319,RANCHI,2018,1,1,NO,36.0,168,6083,0,6083,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-01-01
F0319,RANCHI,2018,2,1,NO,24.0,171,4127,0,4127,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-02-01
F0319,RANCHI,2018,4,1,NO,70.0,168,11828,0,11828,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-04-01
F0319,RANCHI,2018,6,1,NO,48.0,168,8111,0,8111,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-06-01
F0319,RANCHI,2018,7,1,NO,144.0,170,24477,0,24477,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-07-01
F0319,RANCHI,2018,8,1,NO,228.0,172,39320,0,39320,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-08-01
F0319,RANCHI,2018,9,1,NO,120.0,169,20421,0,20421,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-09-01
F0319,RANCHI,2018,10,1,NO,108.0,170,18394,0,18394,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-10-01
F0319,RANCHI,2018,11,1,NO,84.0,168,14194,0,14194,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-11-01
F0319,RANCHI,2018,12,1,NO,60.0,168,10138,0,10138,295.0,350.0,Ml,DL,EAST,4,350ml,22,2018-12-01
F0319,RANCHI,2019,1,1,NO,240.0,173,41132,0,41132,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-01-01
F0319,RANCHI,2019,2,1,NO,6.0,174,1049,0,1049,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-02-01
F0319,RANCHI,2019,3,1,NO,153.0,185,29182,0,29182,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-03-01
F0319,RANCHI,2019,4,1,NO,222.0,172,38487,0,38487,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-04-01
F0319,RANCHI,2019,5,1,NO,134.0,174,23448,0,23448,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-05-01
F0319,RANCHI,2019,6,1,NO,12.0,168,2027,0,2027,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-06-01
F0319,RANCHI,2019,7,1,NO,86.0,173,15013,0,15013,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-07-01
F0319,RANCHI,2019,8,1,NO,39.0,170,6734,0,6734,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-08-01
F0319,RANCHI,2019,9,1,NO,84.0,172,14590,0,14590,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-09-01
F0319,RANCHI,2019,10,1,NO,31.0,171,5316,0,5316,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-10-01
F0319,RANCHI,2019,11,1,NO,96.0,174,16762,0,16762,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-11-01
F0319,RANCHI,2019,12,1,NO,84.0,174,14699,0,14699,295.0,350.0,Ml,DL,EAST,4,350ml,22,2019-12-01
F0319,RANCHI,2020,1,1,NO,51.0,170,8762,0,8762,295.0,350.0,Ml,DL,EAST,4,350ml,22,2020-01-01
F0319,RANCHI,2020,2,1,NO,129.0,181,22888,0,22888,295.0,350.0,Ml,DL,EAST,4,350ml,22,2020-02-01
F0319,SECUNDRBAD,2017,4,1,NO,159.0,159,24935,0,28550,255.0,350.0,Ml,DL,SOUTH,4,350ml,22,2017-04-01
F0319,SECUNDRBAD,2017,5,1,NO,251.0,168,41507,0,47525,270.38461538461496,350.0,Ml,DL,SOUTH,4,350ml,22,2017-05-01
F0319,SECUNDRBAD,2017,6,1,NO,451.0,179,78012,0,89324,295.0,350.0,Ml,DL,SOUTH,4,350ml,22,2017-06-01
F0319,SECUNDRBAD,2017,7,1,NO,511.0,159,79448,0,79448,295.0,350.0,Ml,DL,SOUTH,4,350ml,22,2017-07-01
F0319,SECUNDRBAD,2017,8,1,NO,1035.0,159,161229,0,161229,295.0,350.0,Ml,DL,SOUTH,4,350ml,22,2017-08-01
F0319,SECUNDRBAD,2017,9,1,NO,359.0,162,57423,0,57423,295.0,350.0,Ml,DL,SOUTH,4,350ml,22,2017-09-01
F0319,SECUNDRBAD,2017,10,1,NO,231.0,161,36638,0,36638,295.0,350.0,Ml,DL,SOUTH,4,350ml,22,2017-10-01
F0319,SECUNDRBAD,2017,11,1,NO,456.0,166,75359,0,75359,295.0,350.0,Ml,DL,SOUTH,4,350ml,22,2017-11-01
F0319,SECUNDRBAD,2017,12,1,NO,455.0,176,79386,0,79386,295.0,350.0,Ml,DL,SOUTH,4,350ml,22,2017-12-01
F0319,SECUNDRBAD,2018,1,1,NO,521.0,172,86929,0,86929,295.0,350.0,Ml,DL,SOUTH,4,350ml,22,2018-01-01
F0319,SECUNDRBAD,2018,2,1,NO,465.0,175,79381,0,79381,295.0,350.0,Ml,DL,SOUTH,4,350ml,22,2018-02-01
F0319,SECUNDRBAD,2018,3,1,NO,393.0,176,68628,0,68628,295.0,350.0,Ml,DL,SOUTH,4,350ml,22,2018-03-01
F0319,SECUNDRBAD,2018,4,1,NO,625.0,174,106137,0,106137,295.0,350.0,Ml,DL,SOUTH,4,350ml,22,2018-04-01
F0319,SECUNDRBAD,2018,5,1,NO,383.0,175,65699,0,65699,295.0,350.0,Ml,DL,SOUTH,4,350ml,22,2018-05-01
F0319,SECUNDRBAD,2018,6,1,NO,485.0,173,81965,0,81965,295.0,350.0,Ml,DL,SOUTH,4,350ml,22,2018-06-01
